file,name,int_snr,int_snr_cc,int_snr_boxcar,boxcar_halfwidth_sigma,ew_used_A,cont_e_per_pix,cont_over_line,snr_penalty,exptime_s,nexpo,flux_in_W_m2,lambda_req_nm,fwhm_req_nm,line_centre_nm,fwhm_out_nm,dispersion_nm_pix,n_orders,orders,npix,flux_fraction,target_e,sky_e,const_var,limiting_noise,frac_var_line,frac_var_sky,frac_var_cont,frac_var_const,saturated,nonlinear,name_source,ew_is_limit,folder,folder_exptime_s,t_snr5_hr,t_snr5_cc_hr
2MASS_1412_16.out.json,2MASS 1412+16,5.368268236783672,5.244239011223231,5.089021722717416,1.4,1.45,17.49132856755795,0.7785528787028924,1.0236505668973146,1000.0,1,3.7256323846660314e-20,656.28,0.07419,656.2802780778125,0.0749801855817743,0.0053928239005927026,1,93,47,0.9999275318821393,470.26546616633453,10378.017062808973,5861.370000000001,sky,0.02682365428693897,0.5919557396933736,0.04689164963354058,0.3343289563861469,False,False,filename,False,t1000s,1000.0,0.25008100812125217,0.2586036883676991
2MASS_1439_19.out.json,2MASS 1439+19,28.051978595434797,27.03367267388778,26.8746634703741,1.5999999999999996,3.48,40.31940841383396,0.2504527709666698,1.0376680569388788,1000.0,1,2.124222477388699e-19,656.28,0.057008,656.2800418397898,0.05788892421386894,0.0053928239005927026,1,93,37,0.9999465670944796,2601.6804296426835,8458.30789983928,4614.27,sky,0.1515594107142618,0.492733906260535,0.08690501387764238,0.26880166914756093,False,False,filename,False,t1000s,1000.0,0.027652103787680564,0.028034344439495335
2MASS_1506_13.out.json,2MASS 1506+13,1.5708658165682245,1.5469931561276706,1.4861077173945083,1.4,0.69,10.503781510416863,1.6889416131774697,1.015431652264261,1000.0,1,1.0356189770449863e-20,656.28,0.076619,656.2802879206237,0.07740234544981762,0.0053928239005927026,1,93,49,0.999939223870048,134.3854146572445,10370.494431793653,6110.79,sky,0.007844870322614075,0.6053870072605146,0.0300452202998849,0.35672290211698643,False,False,filename,False,t1000s,1000.0,2.173384037343929,2.2477566157153714
2MASS_1555_09.out.json,2MASS 1555-09,29.787956988105858,28.116046758202444,28.595907942347157,1.65,2.45,57.521468823173365,0.3552104636285141,1.0594646268830685,1000.0,1,1.808006552110004e-19,656.28,0.057008,656.2800292541377,0.05780191524241894,0.0053928239005927026,1,93,36,0.9999190665236365,2613.031603735765,6197.08836268615,4489.56,sky,0.1700035535873128,0.4031818987742186,0.13472425950254427,0.29209028813592436,False,False,filename,False,t1000s,1000.0,0.026986390879646317,0.027519963931847947
2MASS_1645_13.out.json,2MASS 1645-13,18.947176710003113,17.804575387289027,18.08653449218756,1.4999999999999996,1.51,53.06360824389472,0.5429240016264625,1.0641745898377226,1000.0,1,1.0214097519898493e-19,656.28,0.053611,656.2799835314468,0.05445106551912582,0.0053928239005927026,1,93,34,0.9999229184734563,1485.675662454787,5791.452154549461,4240.14,sky,0.11152523467778304,0.4347470157746742,0.1354331038741328,0.3182946456734099,False,False,filename,False,t1000s,1000.0,0.04803673310562991,0.04952005928242747
2MASS_1731_27.out.json,2MASS 1731+27,76.158019737885,72.91987410851455,73.92868325236343,1.7999999999999998,5.99,98.73083179199158,0.1655473674403587,1.044406900984931,1000.0,1,9.709570065288217e-19,656.28,0.065013,656.2802030120994,0.06586269467107789,0.0053928239005927026,1,93,42,0.9999455566175367,10965.78519240768,13676.965560890216,6401.780000000001,sky,0.3116056624299951,0.3886470361086553,0.11783320569625617,0.18191409576509343,False,False,filename,False,t1000s,1000.0,0.007267883849857631,0.007324768229986132
2MASS_2057_02.out.json,2MASS 2057-02,29.417023193197394,28.39637370167053,28.006924686952324,1.4499999999999997,8.15,28.667376011251225,0.022708334559830956,1.0359429518096115,1000.0,1,3.028307694265776e-19,656.28,0.195497,658.4476274075262,0.012292303843160353,0.005449652636116298,2,92;93,130,0.9999468802573949,4332.177500110773,23781.424319663925,16212.300000000001,sky,0.09015478928514814,0.49490338251033733,0.07755572380546027,0.3373861043990543,False,False,filename,False,t1000s,1000.0,0.029485731879544695,0.029809323355152767
2MASS_2200_30.out.json,2MASS 2200-30,12.45311094505792,12.18378857902078,11.844826914268301,1.4,3.56,15.683321783300894,0.296807594879638,1.022104976977431,1000.0,1,7.066429004252058e-20,656.28,0.069483,656.2801694540576,0.07018032928875606,0.0053928239005927026,1,93,44,0.9999275246443383,1035.238310915755,7511.3328027861035,5487.240000000001,sky,0.07031016978609914,0.5101463876627766,0.04686714957680937,0.37267629297431476,False,False,filename,False,t1000s,1000.0,0.08251243811874623,0.08370849176258863
2MASS_2351_25.out.json,2MASS 2351-25,31.18430940396771,28.632555945243993,29.765145896875204,1.5499999999999998,2.76,75.73885013630303,0.7353822738042874,1.0891207010510557,1000.0,1,2.6254273189936945e-19,656.28,0.133801,656.2802644694332,0.1348070586941972,0.0053928239005927026,1,93,85,0.999939439460216,3876.01321127578,15098.456661309669,10600.35,sky,0.10762929721793175,0.41925457704961827,0.17876516288096492,0.2943509628514852,False,False,filename,False,t1000s,1000.0,0.02722021729896061,0.0279549755709366
2MASS_0314_16.out.json,2MASS 0314+16,113.6192786745105,108.62897474952514,110.73953923861518,1.8499999999999996,7.72,147.77045926189209,0.1462258208117238,1.045938976562118,2000.0,1,8.340651974086626e-19,656.28,0.07419,656.2802759383718,0.07497763925787113,0.0053928239005927026,1,93,47,0.9999275633746839,21152.28184156845,20606.9380612114,5931.870000000001,line photons,0.38714702982191873,0.3771656847179508,0.1271171619627849,0.1085701234973455,False,False,filename,False,t2000s,2000.0,0.007282329085688997,0.007344633673446537
2MASS_0523_14.out.json,2MASS 0523-14,2.374101738137868,2.2826086806834667,2.2437988286782407,1.3499999999999996,0.34,38.76384921758505,3.5339116978990424,1.0400826730523982,2000.0,1,8.379150674384088e-21,656.28,0.079092,656.2802472376128,0.07980406331599857,0.0053928239005927026,1,93,51,0.9999485630201014,244.38088564540826,17578.618476170137,6436.71,sky,0.009314479541774617,0.6700020001012894,0.07535089766430438,0.2453326226926316,False,False,filename,False,t2000s,2000.0,2.2863714723837045,2.4550265332669996
2MASS_0746_20.out.json,2MASS 0746+20,61.574816078934816,55.103846960010024,59.1093014667873,1.5999999999999996,2.36,240.27185865882592,0.6802892703957777,1.11743225701866,2000.0,1,4.297342811536802e-19,656.28,0.105545,656.2804482382444,0.10663407798446035,0.0053928239005927026,1,93,67,0.9999346372872938,10514.055966044163,32100.386730860788,8456.07,sky,0.15653201125136929,0.47790672915914933,0.2396682979524912,0.12589296163699024,False,False,filename,False,t2000s,2000.0,0.01790515906882458,0.018404660091601424
2MASS_1029_16.out.json,2MASS 1029+16,3.147535216194373,3.1176671138605885,2.970262151834273,1.4499999999999997,1.96,11.026240856924842,0.7762950979074029,1.0095802730833565,2000.0,1,1.5819763986011592e-20,656.28,0.100063,656.2804183413698,0.10105860732588401,0.0053928239005927026,1,93,64,0.999942002243043,400.7210148770547,28635.874285206446,8077.4400000000005,sky,0.010595558900895096,0.7571679083529532,0.018659035906600115,0.21357749683955166,False,False,filename,False,t2000s,2000.0,1.3477475324801051,1.3705047052944734
2MASS_1048_01.out.json,2MASS 1048+01,14.79275971416959,13.877881262128263,14.059335937878155,1.4,1.08,78.92923483560591,0.978790882468458,1.0659234961562876,2000.0,1,5.665001119195337e-20,656.28,0.069483,656.2801881899037,0.07021082313137186,0.0053928239005927026,1,93,44,0.9999270411957352,1580.5699560091987,16356.352271604024,5553.240000000001,sky,0.05861985348094963,0.6066210293311721,0.1288016941033069,0.2059574230845713,False,False,filename,False,t2000s,2000.0,0.11588429650356591,0.12148246298158583
2MASS_1145_23.out.json,2MASS 1145+23,3.4066343648297885,3.3937521376853814,3.2197510631463944,1.3499999999999996,3.69,5.824222802558006,0.2599992812081477,1.003795865644211,2000.0,1,1.671860357204467e-20,656.28,0.062884,656.2801511602888,0.06372192797941452,0.0053928239005927026,1,93,40,0.9999286606137476,398.4897218146785,23992.26169189182,6170.266666666666,sky,0.012940504323524248,0.7791216414345545,0.007565402692390764,0.20037245154953048,False,False,filename,False,t2000s,2000.0,1.182242416065698,1.1898881708954048
2MASS_1155_37.out.json,2MASS 1155-37,10.174067086056832,9.631844916055675,9.6493138404035,1.4499999999999997,1.0,60.00016422509973,1.239585892982568,1.0562947363383424,2000.0,1,3.830010812264476e-20,656.28,0.081606,656.280264546119,0.08233168789735441,0.0053928239005927026,1,93,52,0.9999379849702873,1112.5236873864653,18074.013247329116,6562.92,sky,0.0385363452043196,0.6260598507909072,0.10807295834658279,0.22733084565819023,False,False,filename,False,t2000s,2000.0,0.1947646981263653,0.2053411937400581
2MASS_1159_00.out.json,2MASS 1159+00,13.095300207654807,12.64273961124757,12.378754572266631,1.4499999999999997,3.31,38.84603476390959,0.06245499431758395,1.0357960861587798,2000.0,1,8.534930716135478e-20,656.28,0.222401,658.4483451587379,0.013730474972848225,0.005449652636116298,3,92;93;94,150,0.9999408770511906,2408.969578985401,55655.859712607125,18931.5,sky,0.02908567376471733,0.671983653433083,0.07035350948714429,0.22857716331505537,False,False,filename,False,t2000s,2000.0,0.13826093458991376,0.1421073514250653
2MASS_1221_02.out.json,2MASS 1221+02,56.13318730695218,53.40234028975299,53.97162122036603,1.5999999999999996,5.01,89.12181947745125,0.27096347279636646,1.051137216129144,2000.0,1,2.9867577550334906e-19,656.28,0.089352,656.2803303245686,0.09016518322992799,0.0053928239005927026,1,93,57,0.9999388835918389,8279.021071639843,21632.580223341167,7193.97,sky,0.19625269646749996,0.5127963999177636,0.12041914646743214,0.1705317571473043,False,False,filename,False,t2000s,2000.0,0.020933207111430433,0.021184610773077716
2MASS_1305_25.out.json,2MASS 1305-25,6.745130117314364,6.499161487848633,6.367441850100968,1.4499999999999997,1.75,37.1431089742949,0.1253971111300167,1.0378462098419334,2000.0,1,4.103930524610162e-20,656.28,0.237415,658.4488178435549,0.014575248703342803,0.005449652636116298,3,92;93;94,161,0.9999414205598257,1217.792134339269,55000.012367425035,20319.81,sky,0.01475795856839567,0.6665241800236305,0.07246983135284826,0.24624803005512572,False,False,filename,False,t2000s,2000.0,0.3513022887888494,0.3688748067298411
2MASS_1412_16.out.json,2MASS 1412+16,8.326180778877145,8.096312871904582,7.895390890810017,1.4,1.45,34.9826571351159,0.7785528787028924,1.028391677867371,2000.0,1,3.7256323846660314e-20,656.28,0.07419,656.2802780778125,0.0749801855817743,0.0053928239005927026,1,93,47,0.9999275318821393,940.5309323326691,20756.034125617945,5931.870000000001,sky,0.03213005648809055,0.7090596661938998,0.05616801258428914,0.20264226473372052,False,False,filename,False,t2000s,2000.0,0.2508837843543038,0.2593937325370765
2MASS_1439_19.out.json,2MASS 1439+19,42.23101929595528,40.50159596420658,40.549337894962235,1.5999999999999996,3.48,80.63881682766792,0.2504527709666698,1.0427001279968593,2000.0,1,2.124222477388699e-19,656.28,0.057008,656.2800418397898,0.05788892421386894,0.0053928239005927026,1,93,37,0.9999465670944796,5203.360859285367,16916.61579967856,4669.77,sky,0.17476552395741407,0.5681791641533646,0.10021152901872109,0.15684378287050024,False,False,filename,False,t2000s,2000.0,0.027794882226877416,0.028176897283886164
2MASS_1506_13.out.json,2MASS 1506+13,2.456942493083246,2.4114871920751053,2.32404697339007,1.4,0.69,21.007563020833725,1.6889416131774697,1.0188494888786972,2000.0,1,1.0356189770449863e-20,656.28,0.076619,656.2802879206237,0.07740234544981762,0.0053928239005927026,1,93,49,0.999939223870048,268.770829314489,20740.988863587307,6184.29,sky,0.009522971583148698,0.7348857316774955,0.036472212714652646,0.21911908402470312,False,False,filename,False,t2000s,2000.0,2.177430040769218,2.2517086068148284
2MASS_1555_09.out.json,2MASS 1555-09,45.207510420054156,42.3111704907865,43.516254363890376,1.65,2.45,115.04293764634673,0.3552104636285141,1.0684533161260181,2000.0,1,1.808006552110004e-19,656.28,0.057008,656.2800292541377,0.05780191524241894,0.0053928239005927026,1,93,36,0.9999190665236365,5226.06320747153,12394.1767253723,4543.56,sky,0.19866924652631532,0.4711657042003204,0.15744122142976033,0.17272382784360393,False,False,filename,False,t2000s,2000.0,0.027128743657373246,0.027662014535394644
2MASS_1645_13.out.json,2MASS 1645-13,29.133799066580035,27.08594099377595,27.868668333767932,1.5999999999999996,1.51,106.12721648778944,0.5429240016264625,1.075605941594374,2000.0,1,1.0214097519898493e-19,656.28,0.053611,656.2799835314468,0.05445106551912582,0.0053928239005927026,1,93,34,0.9999229184734563,2971.351324909574,11582.904309098922,4291.14,sky,0.13233224576118363,0.5158567843560533,0.16070055210241968,0.1911104177803434,False,False,filename,False,t2000s,2000.0,0.048278585205813206,0.04976094215028554
2MASS_1731_27.out.json,2MASS 1731+27,111.6710381507674,106.5582299470651,108.6849716206114,1.7999999999999998,5.99,197.46166358398315,0.1655473674403587,1.0479813544786,2000.0,1,9.709570065288217e-19,656.28,0.065013,656.2802030120994,0.06586269467107789,0.0053928239005927026,1,93,42,0.9999455566175367,21931.57038481536,27353.93112178043,6478.78,sky,0.342372270382713,0.4270203791945728,0.1294675515396445,0.1011397988830697,False,False,filename,False,t2000s,2000.0,0.007308036024909314,0.007364896102165567
2MASS_2057_02.out.json,2MASS 2057-02,45.32156611702474,43.47068289699211,43.2117209406873,1.4499999999999997,8.15,57.33475202250245,0.022708334559830956,1.0425777350776493,2000.0,1,3.028307694265776e-19,656.28,0.195497,658.4476274075262,0.012292303843160353,0.005449652636116298,2,92;93,130,0.9999468802573949,8664.355000221545,47562.84863932785,16407.300000000003,sky,0.10818540461475076,0.5938821787131597,0.09306657390708126,0.2048658427650083,False,False,filename,False,t2000s,2000.0,0.029644416174004852,0.029967841240590074
2MASS_2200_30.out.json,2MASS 2200-30,19.397559218789826,18.891583336576925,18.479040617323584,1.4999999999999996,3.56,31.366643566601788,0.296807594879638,1.026783137929644,2000.0,1,7.066429004252058e-20,656.28,0.069483,656.2801694540576,0.07018032928875606,0.0053928239005927026,1,93,44,0.9999275246443383,2070.47662183151,15022.665605572207,5553.240000000001,sky,0.08617465583745099,0.6252536370954717,0.05744205279479183,0.23112965427228543,False,False,filename,False,t2000s,2000.0,0.08290320472792766,0.08409835801633744
2MASS_2351_25.out.json,2MASS 2351-25,47.88462970067329,43.35396013612274,45.80470321793432,1.5499999999999998,2.76,151.47770027260606,0.7353822738042874,1.1045041687155028,2000.0,1,2.6254273189936945e-19,656.28,0.133801,656.2802644694332,0.1348070586941972,0.0053928239005927026,1,93,85,0.999939439460216,7752.02642255156,30196.913322619337,10727.85,sky,0.12594191525281703,0.49058876882958546,0.20918121343971322,0.17428810247788432,False,False,filename,False,t2000s,2000.0,0.027367016766677237,0.02810138761287525
2MASS_0314_16.out.json,2MASS 0314+16,51.153915818618664,49.345596560601884,49.51303734768422,1.7499999999999996,7.72,36.94261481547302,0.1462258208117238,1.036646010668773,500.0,1,8.340651974086626e-19,656.28,0.07419,656.2802759383718,0.07497763925787113,0.0053928239005927026,1,93,47,0.9999275633746839,5288.070460392112,5151.73451530285,5826.120000000001,read noise + dark,0.29374533518767765,0.28617205336620116,0.09644933441963996,0.32363327702648126,False,False,filename,False,t500s,500.0,0.007223778455862568,0.0072843139399988155
2MASS_0523_14.out.json,2MASS 0523-14,0.8898553790133945,0.870098123446072,0.8412185932539219,1.3499999999999996,0.34,9.690962304396262,3.5339116978990424,1.0227069281440038,500.0,1,8.379150674384088e-21,656.28,0.079092,656.2802472376128,0.07980406331599857,0.0053928239005927026,1,93,51,0.9999485630201014,61.095221411352064,4394.654619042534,6321.96,read noise + dark,0.0054201116289578615,0.38987531357894273,0.04384681665261338,0.560857758139486,False,False,filename,False,t500s,500.0,2.2793000889739883,2.448288694569361
